Name,ID
alveolar pore (UBERON),UBERON:0008873
pulmonary acinus (UBERON),UBERON:0008874
hypodermis skeletal muscle layer (UBERON),UBERON:0008876
epidermal-dermal junction (UBERON),UBERON:0008877
palmar part of manus (UBERON),UBERON:0008878
ligament of pinna (UBERON),UBERON:0008879
annelid pygidium (UBERON),UBERON:0008880
rostral migratory stream (UBERON),UBERON:0008881
spinal cord commissure (UBERON),UBERON:0008882
osteoid (UBERON),UBERON:0008883
left putamen (UBERON),UBERON:0008884
right putamen (UBERON),UBERON:0008885
pulmonary vascular system (UBERON),UBERON:0008886
rectal venous plexus (UBERON),UBERON:0008887
vesical venous plexus (UBERON),UBERON:0008888
uterine venous plexus (UBERON),UBERON:0008889
external gill (UBERON),UBERON:0008891
internal gill (UBERON),UBERON:0008892
pharyngeal gill precursor (UBERON),UBERON:0008894
splanchnocranium (UBERON),UBERON:0008895
post-hyoid pharyngeal arch (UBERON),UBERON:0008896
fin (UBERON),UBERON:0008897
lateral recess of third ventricle (UBERON),UBERON:0008902
neuromast (UBERON),UBERON:0008904
lateral line nerve (UBERON),UBERON:0008906
dermal bone (UBERON),UBERON:0008907
perichordal bone (UBERON),UBERON:0008909
chondral bone (UBERON),UBERON:0008911
perichondral bone (UBERON),UBERON:0008913
pore (UBERON),UBERON:0008915
ampullary organ (UBERON),UBERON:0008917
ampulla of Lorenzini (UBERON),UBERON:0008918
obsolete mesenchyme from somatopleure (UBERON),UBERON:0008919
obsolete mesenchyme from splanchnopleure (UBERON),UBERON:0008920
substratum of layer of retina (UBERON),UBERON:0008921
sublaminar layer S1 (UBERON),UBERON:0008922
sublaminar layer S2 (UBERON),UBERON:0008923
sublaminar layer S3 (UBERON),UBERON:0008924
sublaminar layer S4 (UBERON),UBERON:0008925
sublaminar layer S5 (UBERON),UBERON:0008926
sublaminar layers S1 or S2 (UBERON),UBERON:0008927
sublaminar layers S2 or S3 (UBERON),UBERON:0008928
sublaminar layers S4 or S5 (UBERON),UBERON:0008929
somatosensory cortex (UBERON),UBERON:0008930
primary somatosensory cortex (UBERON),UBERON:0008933
secondary somatosensory cortex (UBERON),UBERON:0008934
gastropod albumen gland (UBERON),UBERON:0008935
gastropod genital pore (UBERON),UBERON:0008936
visceral hump (UBERON),UBERON:0008937
pedal ganglion (UBERON),UBERON:0008939
parietal ganglion (UBERON),UBERON:0008940
pleural ganglion (UBERON),UBERON:0008941
gastropod cerebral ganglion (UBERON),UBERON:0008942
headfoot (UBERON),UBERON:0008943
albumen (UBERON),UBERON:0008944
extraembryonic endoderm (UBERON),UBERON:0008945
lung parenchyma (UBERON),UBERON:0008946
respiratory primordium (UBERON),UBERON:0008947
upper lobe of lung (UBERON),UBERON:0008948
lower lobe of lung (UBERON),UBERON:0008949
azygous lobe of lung (UBERON),UBERON:0008950
left lung lobe (UBERON),UBERON:0008951
upper lobe of left lung (UBERON),UBERON:0008952
lower lobe of left lung (UBERON),UBERON:0008953
lingula of left lung (UBERON),UBERON:0008954
middle lobe of lung (UBERON),UBERON:0008955
involucrum (UBERON),UBERON:0008956
sequestrum (UBERON),UBERON:0008957
cetacean involucrum (UBERON),UBERON:0008958
auditory bulla (UBERON),UBERON:0008959
melon organ (UBERON),UBERON:0008960
parabronchus (UBERON),UBERON:0008961
forelimb bone (UBERON),UBERON:0008962
hoof (UBERON),UBERON:0008963
abdominal ganglion of visceral hump (UBERON),UBERON:0008964
centrum semiovale (UBERON),UBERON:0008967
dental follicle (UBERON),UBERON:0008969
left colon (UBERON),UBERON:0008971
right colon (UBERON),UBERON:0008972
apocrine gland (UBERON),UBERON:0008974
oviduct shell gland (UBERON),UBERON:0008975
snake venom gland (UBERON),UBERON:0008976
pes anserinus of tibia (UBERON),UBERON:0008977
anal sac (UBERON),UBERON:0008978
carcass (UBERON),UBERON:0008979
obsolete rhinencephalon (UBERON),UBERON:0008981
fascia (UBERON),UBERON:0008982
renal parenchyma (UBERON),UBERON:0008987
submucosal esophageal gland (UBERON),UBERON:0008989
chorion frondosum (UBERON),UBERON:0008992
habenular nucleus (UBERON),UBERON:0008993
equine glandular stomach (UBERON),UBERON:0008994
nucleus of cerebellar nuclear complex (UBERON),UBERON:0008995
vasculature of brain (UBERON),UBERON:0008998
hoof lamina (UBERON),UBERON:0008999
ischial spine (UBERON),UBERON:0009000
placental membrane (UBERON),UBERON:0009002
femorotibial joint (UBERON),UBERON:0009005
deep inguinal lymph node (UBERON),UBERON:0009006
superficial inguinal lymph node (UBERON),UBERON:0009007
carotid sinus nerve (UBERON),UBERON:0009009
periurethral tissue (UBERON),UBERON:0009010
white fibrocartilage (UBERON),UBERON:0009013
lower back skin (UBERON),UBERON:0009014
upper back skin (UBERON),UBERON:0009015
ciliary stroma (UBERON),UBERON:0009016
left uterine horn (UBERON),UBERON:0009020
right uterine horn (UBERON),UBERON:0009022
adrenal gland X zone (UBERON),UBERON:0009024
gastroepiploic artery (UBERON),UBERON:0009025
iliac circumflex artery (UBERON),UBERON:0009026
vesical artery (UBERON),UBERON:0009027
pudendal vein (UBERON),UBERON:0009029
left pulmonary vein (UBERON),UBERON:0009030
right pulmonary vein (UBERON),UBERON:0009032
renal straight tubule (UBERON),UBERON:0009035
sulcus ampullaris (UBERON),UBERON:0009038
lymph node germinal center (UBERON),UBERON:0009039
deep circumflex iliac artery (UBERON),UBERON:0009040
superficial circumflex iliac artery (UBERON),UBERON:0009041
prostatic venous plexus (UBERON),UBERON:0009042
pudendal venous plexus (UBERON),UBERON:0009044
inferior external pudendal vein (UBERON),UBERON:0009046
superior external pudendal vein (UBERON),UBERON:0009047
deep external pudendal vein (UBERON),UBERON:0009048
superficial external pudendal vein (UBERON),UBERON:0009049
nucleus of solitary tract (UBERON),UBERON:0009050
gelatinous nucleus of solitary tract (UBERON),UBERON:0009051
medial nucleus of solitary tract (UBERON),UBERON:0009052
dorsal nucleus of trapezoid body (UBERON),UBERON:0009053
open circulatory system (UBERON),UBERON:0009054
closed circulatory system (UBERON),UBERON:0009055
two-pass circulatory system (UBERON),UBERON:0009056
one-pass circulatory system (UBERON),UBERON:0009057
faveolus (UBERON),UBERON:0009058
air sac (UBERON),UBERON:0009060
anterior air sac (UBERON),UBERON:0009061
posterior air sac (UBERON),UBERON:0009062
interclavicular air sac (UBERON),UBERON:0009063
cervical air sac (UBERON),UBERON:0009064
anterior thoracic air sac (UBERON),UBERON:0009065
posterior thoracic air sac (UBERON),UBERON:0009066
abdominal air sac (UBERON),UBERON:0009067
mesobronchus (UBERON),UBERON:0009071
ventrobronchus (UBERON),UBERON:0009072
dorsobronchus (UBERON),UBERON:0009073
syrinx organ (UBERON),UBERON:0009074
membrana tympaniformis (UBERON),UBERON:0009075
membrana tympaniformis lateralis (UBERON),UBERON:0009076
membrana tympaniformis medialis (UBERON),UBERON:0009077
pessulus (UBERON),UBERON:0009078
inner medulla descending vasa recta (UBERON),UBERON:0009089
outer medulla descending vasa recta (UBERON),UBERON:0009090
ascending vasa recta (UBERON),UBERON:0009091
inner medulla ascending vasa recta (UBERON),UBERON:0009092
outer medulla ascending vasa recta (UBERON),UBERON:0009093
tip of renal papilla (UBERON),UBERON:0009095
obsolete gravid stage (UBERON),UBERON:0009096
gravid organism (UBERON),UBERON:0009097
gravid uterus (UBERON),UBERON:0009098
typhlosole (UBERON),UBERON:0009099
nephric fold (UBERON),UBERON:0009100
ammocoete (UBERON),UBERON:0009101
supraneural body (UBERON),UBERON:0009102
obsolete thymic region (UBERON),UBERON:0009113
cervical thymus (UBERON),UBERON:0009114
thoracic thymus (UBERON),UBERON:0009115
thymoid (UBERON),UBERON:0009116
indifferent gonad (UBERON),UBERON:0009117
marsupium (UBERON),UBERON:0009118
branchial basket (UBERON),UBERON:0009119
gill filament (UBERON),UBERON:0009120
vomeronasal nerve (UBERON),UBERON:0009121
adenohypophyseal placode (UBERON),UBERON:0009122
geniculate placode (UBERON),UBERON:0009124
petrosal placode (UBERON),UBERON:0009125
nodosal placode (UBERON),UBERON:0009126
epibranchial ganglion (UBERON),UBERON:0009127
lateral line placode (UBERON),UBERON:0009128
right atrium endocardium (UBERON),UBERON:0009129
dorsal meso-duodenum (UBERON),UBERON:0009130
obsolete midbrain vesicle (UBERON),UBERON:0009131
peroneus (UBERON),UBERON:0009132
pleuroperitoneal membrane (UBERON),UBERON:0009133
right common cardinal vein (UBERON),UBERON:0009138
right posterior cardinal vein (UBERON),UBERON:0009139
right subcardinal vein (UBERON),UBERON:0009140
craniocervical region vein (UBERON),UBERON:0009141
entire embryonic mesenchyme (UBERON),UBERON:0009142
obsolete developing esophageal region (UBERON),UBERON:0009143
pharyngeal region of foregut (UBERON),UBERON:0009145
foramen primum (UBERON),UBERON:0009149
sphenoid bone pre-cartilage condensation (UBERON),UBERON:0009191
basisphenoid pre-cartilage condensation (UBERON),UBERON:0009192
sphenoid cartilage element (UBERON),UBERON:0009193
basisphenoid cartilage condenstion (UBERON),UBERON:0009194
anal membrane (UBERON),UBERON:0009195
indifferent external genitalia (UBERON),UBERON:0009196
basioccipital pre-cartilage condensation (UBERON),UBERON:0009197
craniofacial suture (UBERON),UBERON:0009198
facial suture (UBERON),UBERON:0009199
limb epidermis (UBERON),UBERON:0009200
nephric duct (UBERON),UBERON:0009201
descending vasa recta (UBERON),UBERON:0009202
internasal suture (UBERON),UBERON:0009203
medial nasal process mesenchyme (UBERON),UBERON:0009204
lateral nasal process mesenchyme (UBERON),UBERON:0009205
lateral nasal process surface ectoderm (UBERON),UBERON:0009206
geschmacksstreifen (UBERON),UBERON:0009207
pharyngeal membrane (UBERON),UBERON:0009210
pharyngeal membrane of 1st arch (UBERON),UBERON:0009213
pharyngeal membrane of 2nd arch (UBERON),UBERON:0009215
pharyngeal membrane of 3rd arch (UBERON),UBERON:0009216
pharyngeal membrane of 4th arch (UBERON),UBERON:0009217
cartilaginous vertebral centrum (UBERON),UBERON:0009291
embryonic nasal process (UBERON),UBERON:0009292
embryonic frontal process (UBERON),UBERON:0009293
basiotic bone (UBERON),UBERON:0009468
postsphenoidal bone (UBERON),UBERON:0009470
dorsum of tongue (UBERON),UBERON:0009471
axilla (UBERON),UBERON:0009472
parapodium (UBERON),UBERON:0009473
ascidian ampulla (UBERON),UBERON:0009474
ampullar siphon (UBERON),UBERON:0009475
madreporite (UBERON),UBERON:0009476
associated mesenchyme of otic placode (UBERON),UBERON:0009477
associated mesenchyme of midgut (UBERON),UBERON:0009478
ectoderm of buccopharyngeal membrane (UBERON),UBERON:0009479
endoderm of buccopharyngeal membrane (UBERON),UBERON:0009480
cavity of pericardio-peritoneal canal (UBERON),UBERON:0009481
associated mesenchyme of foregut-midgut junction (UBERON),UBERON:0009482
mesentery of foregut-midgut junction (UBERON),UBERON:0009483
dorsal mesentery of mesentery of foregut-midgut junction (UBERON),UBERON:0009484
pharyngeal arch mesenchymal region (UBERON),UBERON:0009494
extrahepatic part of biliary bud (UBERON),UBERON:0009495
intrahepatic part of biliary bud (UBERON),UBERON:0009496
epithelium of foregut-midgut junction (UBERON),UBERON:0009497
parietal of mesothelium of pericardio-peritoneal canal (UBERON),UBERON:0009499
periotic mesenchyme (UBERON),UBERON:0009500
mesenchyme of fronto-nasal process (UBERON),UBERON:0009501
ventral mesentery of mesentery of foregut-midgut junction (UBERON),UBERON:0009502
mesenchyme of hindgut (UBERON),UBERON:0009503
mesenchyme of main bronchus (UBERON),UBERON:0009504
mesenchyme of trachea (UBERON),UBERON:0009505
mesenchyme of middle ear (UBERON),UBERON:0009506
anal membrane endodermal component (UBERON),UBERON:0009521
lateral lingual swelling epithelium (UBERON),UBERON:0009522
mesenchyme of handplate (UBERON),UBERON:0009523
maxillary process mesenchyme (UBERON),UBERON:0009526
vascular element of left lung (UBERON),UBERON:0009536
vascular element of right lung (UBERON),UBERON:0009537
mesenchyme of sublingual gland primordium (UBERON),UBERON:0009538
mesenchyme of submandibular gland primordium (UBERON),UBERON:0009539
hepatic sinusoid of left lobe of liver (UBERON),UBERON:0009548
hepatic sinusoid of right lobe of liver (UBERON),UBERON:0009549
endoderm of foregut-midgut junction (UBERON),UBERON:0009550
distal segment of digit (UBERON),UBERON:0009551
distal segment of manual digit (UBERON),UBERON:0009552
distal segment of pedal digit (UBERON),UBERON:0009553
obsolete coffin bone (UBERON),UBERON:0009554
short pastern bone (UBERON),UBERON:0009555
long pastern bone (UBERON),UBERON:0009556
obsolete coffin joint (UBERON),UBERON:0009557
pastern bone (UBERON),UBERON:0009558
metacarpal/tarsal-phalangeal joint (UBERON),UBERON:0009559
pastern region of limb (UBERON),UBERON:0009563
distal limb integumentary appendage (UBERON),UBERON:0009564
nail of manual digit (UBERON),UBERON:0009565
intestinal submucosa (UBERON),UBERON:0009566
nail of pedal digit (UBERON),UBERON:0009567
trunk region of vertebral column (UBERON),UBERON:0009568
subdivision of trunk (UBERON),UBERON:0009569
spinal cord sulcus limitans (UBERON),UBERON:0009570
ventral midline (UBERON),UBERON:0009571
lumen of central canal of spinal cord (UBERON),UBERON:0009572
sulcus limitans of fourth ventricle (UBERON),UBERON:0009573
medulla oblongata sulcus limitans (UBERON),UBERON:0009576
metencephalon sulcus limitans (UBERON),UBERON:0009577
myelencephalon sulcus limitans (UBERON),UBERON:0009578
myelencephalon basal plate (UBERON),UBERON:0009579
diencephalon mantle layer (UBERON),UBERON:0009580
midbrain mantle layer (UBERON),UBERON:0009581
spinal cord lateral wall (UBERON),UBERON:0009582
spinal cord mantle layer (UBERON),UBERON:0009583
1st arch mandibular mesenchyme (UBERON),UBERON:0009584
interdigital region mesenchyme (UBERON),UBERON:0009585
mesenchyme of interdigital region between manual digits 1 and 2 (UBERON),UBERON:0009586
mesenchyme of interdigital region between manual digits 2 and 3 (UBERON),UBERON:0009587
mesenchyme of interdigital region between manual digits 3 and 4 (UBERON),UBERON:0009588
mesenchyme of interdigital region between manual digits 4 and 5 (UBERON),UBERON:0009589
mesenchyme of interdigital region between pedal digits 1 and 2 (UBERON),UBERON:0009590
mesenchyme of interdigital region between pedal digits 2 and 3 (UBERON),UBERON:0009591
mesenchyme of interdigital region between pedal digits 3 and 4 (UBERON),UBERON:0009592
mesenchyme of interdigital region between pedal digits 4 and 5 (UBERON),UBERON:0009593
mesenchyme of interdigital region between digits 1 and 2 (UBERON),UBERON:0009596
mesenchyme of interdigital region between digits 2 and 3 (UBERON),UBERON:0009597
mesenchyme of interdigital region between digits 3 and 4 (UBERON),UBERON:0009598
mesenchyme of interdigital region between digits 4 and 5 (UBERON),UBERON:0009599
mesenchyme of interdigital region of manus (UBERON),UBERON:0009600
mesenchyme of interdigital region of pes (UBERON),UBERON:0009601
left lung associated mesenchyme (UBERON),UBERON:0009602
right lung associated mesenchyme (UBERON),UBERON:0009603
forebrain neural plate (UBERON),UBERON:0009610
midbrain neural plate (UBERON),UBERON:0009611
forebrain midbrain boundary neural plate (UBERON),UBERON:0009612
hindbrain neural plate (UBERON),UBERON:0009614
midbrain hindbrain boundary neural plate (UBERON),UBERON:0009615
presumptive midbrain (UBERON),UBERON:0009616
head paraxial mesoderm (UBERON),UBERON:0009617
trunk paraxial mesoderm (UBERON),UBERON:0009618
tail bud paraxial mesoderm (UBERON),UBERON:0009620
tail somite (UBERON),UBERON:0009621
pronephric proximal straight tubule (UBERON),UBERON:0009622
spinal nerve root (UBERON),UBERON:0009623
lumbar nerve (UBERON),UBERON:0009624
sacral nerve (UBERON),UBERON:0009625
coccygeal nerve (UBERON),UBERON:0009629
root of thoracic nerve (UBERON),UBERON:0009630
root of lumbar spinal nerve (UBERON),UBERON:0009631
root of cervical nerve (UBERON),UBERON:0009632
root of sacral nerve (UBERON),UBERON:0009633
root of coccygeal nerve (UBERON),UBERON:0009634
parachordal cartilage (UBERON),UBERON:0009635
prechordal cartilage (UBERON),UBERON:0009636
alisphenoid ossification center (UBERON),UBERON:0009637
orbitosphenoid ossification center (UBERON),UBERON:0009638
body of sphenoid (UBERON),UBERON:0009639
hypophyseal cartilage (UBERON),UBERON:0009640
ansa lenticularis (UBERON),UBERON:0009641
central tegmental tract (UBERON),UBERON:0009643
trachea non-cartilage connective tissue (UBERON),UBERON:0009644
ampullary gland (UBERON),UBERON:0009645
lumbar sympathetic nerve trunk (UBERON),UBERON:0009646
tympanic membrane epithelium (UBERON),UBERON:0009647
eyelid subcutaneous connective tissue (UBERON),UBERON:0009648
